Interference and Diffraction Data File Wed, Oct 11, 2023 1:12 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.05039	-0.00019
-0.05039	0.00030
-0.05044	-0.00115
-0.05044	0.00094
-0.05050	-0.00308
-0.05050	-0.00051
-0.05050	0.00175
-0.05056	-0.00115
-0.05056	0.00078
-0.05061	-0.00131
-0.05061	-0.00051
-0.05061	-0.00131
-0.05067	-0.00083
-0.05067	-0.00389
-0.05072	-0.00228
-0.05072	-0.00325
-0.05072	0.00030
-0.05078	-0.00502
-0.05078	-0.00276
-0.05083	-0.00389
-0.05083	-0.00019
-0.05083	-0.00244
-0.05089	-0.00486
-0.05089	-0.00147
-0.05094	-0.00341
-0.05094	-0.00534
-0.05094	-0.00308
-0.05100	-0.00260
-0.05100	-0.00341
-0.05106	-0.00260
-0.05106	-0.00437
-0.05106	-0.00534
-0.05111	-0.00470
-0.05111	-0.00502
-0.05117	-0.00373
-0.05117	-0.00308
-0.05117	-0.00727
-0.05122	-0.00244
-0.05122	-0.00679
-0.05128	-0.00598
-0.05128	-0.00534
-0.05128	-0.00325
-0.05133	-0.00631
-0.05133	-0.00164
-0.05139	-0.00437
-0.05139	-0.00759
-0.05139	-0.00920
-0.05144	-0.00405
-0.05144	-0.00792
-0.05150	-0.00437
-0.05150	-0.00421
-0.05156	-0.00759
-0.05156	-0.00856
-0.05156	-0.01033
-0.05161	-0.00502
-0.05161	-0.00389
-0.05161	-0.00631
-0.05167	-0.00711
-0.05167	-0.01033
-0.05172	-0.00808
-0.05172	-0.00663
-0.05172	-0.00598
-0.05178	-0.00453
-0.05178	-0.00663
-0.05183	-0.00518
-0.05183	-0.00695
-0.05183	-0.00711
-0.05189	-0.00486
-0.05189	-0.00679
-0.05194	-0.00727
-0.05194	-0.00969
-0.05194	-0.01081
-0.05200	-0.00872
-0.05200	-0.00598
-0.05206	-0.00647
-0.05206	-0.00759
-0.05206	-0.00534
-0.05211	-0.00888
-0.05211	-0.00969
-0.05211	-0.00985
-0.05217	-0.00695
-0.05217	-0.00953
-0.05222	-0.01081
-0.05222	-0.00453
-0.05228	-0.00743
-0.05228	-0.01049
-0.05228	-0.00582
-0.05233	-0.00711
-0.05233	-0.00872
-0.05239	-0.00808
-0.05239	-0.00631
-0.05239	-0.00775
-0.05244	-0.00953
-0.05244	-0.01355
-0.05250	-0.00695
-0.05250	-0.00872
-0.05250	-0.00856
-0.05256	-0.01081
-0.05256	-0.01275
-0.05261	-0.00904
-0.05261	-0.00727
-0.05261	-0.00743
-0.05267	-0.00985
-0.05267	-0.00904
-0.05267	-0.00775
-0.05272	-0.01017
-0.05272	-0.01275
-0.05278	-0.00937
-0.05278	-0.01130
-0.05278	-0.00792
-0.05283	-0.00808
-0.05283	-0.00953
-0.05289	-0.00920
-0.05289	-0.00775
-0.05289	-0.00856
-0.05294	-0.00453
-0.05294	-0.00969
-0.05300	-0.01049
-0.05300	-0.00792
-0.05300	-0.00888
-0.05306	-0.00743
-0.05306	-0.01033
-0.05311	-0.00792
-0.05311	-0.00614
-0.05311	-0.00695
-0.05317	-0.01017
-0.05317	-0.00888
-0.05322	-0.00582
-0.05322	-0.01081
-0.05322	-0.01178
-0.05328	-0.00775
-0.05328	-0.00937
-0.05333	-0.00840
-0.05333	-0.00808
-0.05333	-0.00711
-0.05339	-0.00775
-0.05339	-0.00631
-0.05344	-0.00888
-0.05344	-0.00582
-0.05344	-0.01210
-0.05350	-0.00647
-0.05350	-0.00969
-0.05350	-0.00598
-0.05356	-0.00727
-0.05356	-0.00534
-0.05361	-0.00824
-0.05361	-0.00937
-0.05361	-0.00373
-0.05367	-0.00808
-0.05367	-0.00566
-0.05367	-0.00631
-0.05372	-0.00711
-0.05372	-0.00663
-0.05378	-0.00582
-0.05378	-0.00534
-0.05378	-0.00663
-0.05383	-0.00614
-0.05383	-0.00711
-0.05389	-0.00679
-0.05389	-0.00518
-0.05389	-0.00405
-0.05394	-0.00631
-0.05394	-0.00486
-0.05400	-0.00679
-0.05400	-0.00228
-0.05400	-0.00196
-0.05406	-0.00067
-0.05406	-0.00598
-0.05411	-0.00099
-0.05411	-0.00308
-0.05411	-0.00019
-0.05417	-0.00244
-0.05417	-0.00534
-0.05422	-0.00373
-0.05422	-0.00405
-0.05422	0.00142
-0.05428	-0.00115
-0.05428	-0.00389
-0.05428	-0.00276
-0.05433	-0.00019
-0.05433	-0.00276
-0.05439	-0.00131
-0.05439	-0.00276
-0.05439	0.00110
-0.05444	-0.00437
-0.05444	0.00014
-0.05450	-0.00421
-0.05450	-0.00453
-0.05450	-0.00051
-0.05456	0.00191
-0.05456	0.00094
-0.05456	-0.00147
-0.05461	0.00175
-0.05461	0.00400
-0.05467	0.00126
-0.05467	0.00529
-0.05467	-0.00292
-0.05472	0.00062
-0.05472	0.00304
-0.05472	0.00255
-0.05478	0.00368
-0.05478	0.00642
-0.05483	0.00255
-0.05483	0.00465
-0.05489	0.00642
-0.05489	0.00465
-0.05489	0.00803
-0.05494	0.00497
-0.05494	0.00416
-0.05500	0.00626
-0.05500	0.00513
-0.05500	0.00867
-0.05506	0.00883
-0.05506	0.00577
-0.05511	0.00577
-0.05511	0.00610
-0.05511	0.00851
-0.05517	0.00771
-0.05517	0.00835
-0.05517	0.00658
-0.05522	0.00593
-0.05522	0.00883
-0.05528	0.00964
-0.05528	0.01044
-0.05528	0.00706
-0.05533	0.00738
-0.05533	0.01028
-0.05533	0.00819
-0.05539	0.01383
-0.05539	0.00851
-0.05544	0.00948
-0.05544	0.00899
-0.05544	0.01157
-0.05550	0.01205
-0.05550	0.00819
-0.05556	0.01431
-0.05556	0.01189
-0.05556	0.01318
-0.05561	0.01431
-0.05561	0.01576
-0.05567	0.01286
-0.05567	0.01383
-0.05567	0.01737
-0.05572	0.01527
-0.05572	0.01560
-0.05578	0.01592
-0.05578	0.01850
-0.05578	0.01721
-0.05583	0.01592
-0.05583	0.02027
-0.05589	0.02172
-0.05589	0.01930
-0.05589	0.01850
-0.05594	0.01640
-0.05594	0.01801
-0.05594	0.02204
-0.05600	0.02349
-0.05600	0.02139
-0.05605	0.02075
-0.05605	0.02107
-0.05605	0.02123
-0.05611	0.02284
-0.05611	0.02590
-0.05611	0.02574
-0.05617	0.02623
-0.05617	0.02703
-0.05622	0.02977
-0.05622	0.02929
-0.05622	0.02429
-0.05628	0.02864
-0.05628	0.02864
-0.05633	0.02977
-0.05633	0.03267
-0.05633	0.03299
-0.05639	0.03331
-0.05639	0.03524
-0.05644	0.03267
-0.05644	0.03734
-0.05644	0.03460
-0.05650	0.03283
-0.05650	0.03669
-0.05655	0.04008
-0.05655	0.03718
-0.05655	0.03718
-0.05661	0.03991
-0.05661	0.04378
-0.05667	0.03879
-0.05667	0.04136
-0.05667	0.03943
-0.05672	0.04410
-0.05672	0.04056
-0.05672	0.04636
-0.05678	0.04797
-0.05678	0.04668
-0.05683	0.04507
-0.05683	0.04700
-0.05683	0.05038
-0.05689	0.04861
-0.05689	0.05167
-0.05694	0.04732
-0.05694	0.05280
-0.05694	0.05087
-0.05700	0.05151
-0.05700	0.05264
-0.05700	0.05747
-0.05705	0.05602
-0.05705	0.05779
-0.05711	0.05827
-0.05711	0.05280
-0.05717	0.05747
-0.05717	0.05988
-0.05717	0.06133
-0.05722	0.06182
-0.05722	0.06327
-0.05728	0.06182
-0.05728	0.05860
-0.05728	0.06520
-0.05733	0.06117
-0.05733	0.06810
-0.05739	0.06343
-0.05739	0.06600
-0.05739	0.06456
-0.05744	0.07132
-0.05744	0.06987
-0.05750	0.07261
-0.05750	0.07245
-0.05750	0.07390
-0.05755	0.07035
-0.05755	0.07486
-0.05761	0.07551
-0.05761	0.07921
-0.05761	0.07824
-0.05767	0.07728
-0.05767	0.08114
-0.05767	0.07921
-0.05772	0.08179
-0.05772	0.07889
-0.05778	0.08163
-0.05778	0.08646
-0.05778	0.08485
-0.05783	0.08565
-0.05783	0.08501
-0.05783	0.08726
-0.05789	0.08968
-0.05789	0.09226
-0.05794	0.08984
-0.05794	0.08726
-0.05800	0.09081
-0.05800	0.09097
-0.05800	0.09306
-0.05805	0.09258
-0.05805	0.09741
-0.05811	0.10079
-0.05811	0.10192
-0.05811	0.09966
-0.05817	0.10353
-0.05817	0.10160
-0.05822	0.10111
-0.05822	0.10063
-0.05822	0.10321
-0.05828	0.10627
-0.05828	0.10691
-0.05833	0.10755
-0.05833	0.10884
-0.05833	0.10900
-0.05839	0.11190
-0.05839	0.11367
-0.05844	0.11738
-0.05844	0.11206
-0.05844	0.11625
-0.05850	0.12108
-0.05850	0.11609
-0.05850	0.12302
-0.05855	0.12334
-0.05855	0.12173
-0.05861	0.12511
-0.05861	0.12334
-0.05861	0.12366
-0.05867	0.12704
-0.05867	0.13058
-0.05872	0.13187
-0.05872	0.13364
-0.05872	0.13091
-0.05878	0.13332
-0.05878	0.13364
-0.05878	0.13574
-0.05883	0.13670
-0.05883	0.13413
-0.05889	0.13638
-0.05889	0.13799
-0.05894	0.13928
-0.05894	0.14121
-0.05894	0.13622
-0.05900	0.13831
-0.05900	0.14137
-0.05905	0.13783
-0.05905	0.13815
-0.05905	0.14202
-0.05911	0.14121
-0.05911	0.14492
-0.05917	0.14186
-0.05917	0.14604
-0.05917	0.14492
-0.05922	0.14991
-0.05922	0.14717
-0.05928	0.14733
-0.05928	0.14991
-0.05928	0.14927
-0.05933	0.15329
-0.05933	0.15184
-0.05939	0.15845
-0.05939	0.15587
-0.05939	0.15700
-0.05944	0.16006
-0.05944	0.16118
-0.05944	0.16118
-0.05950	0.16392
-0.05950	0.16263
-0.05955	0.16295
-0.05955	0.16779
-0.05961	0.16440
-0.05961	0.16634
-0.05961	0.16730
-0.05967	0.17133
-0.05967	0.16891
-0.05967	0.17278
-0.05972	0.16907
-0.05972	0.17519
-0.05978	0.17616
-0.05978	0.17487
-0.05983	0.18051
-0.05983	0.18003
-0.05983	0.18309
-0.05989	0.18454
-0.05989	0.18357
-0.05994	0.18679
-0.05994	0.19082
-0.05994	0.19339
-0.06000	0.19307
-0.06000	0.19065
-0.06005	0.19516
-0.06005	0.19903
-0.06005	0.19484
-0.06011	0.19903
-0.06011	0.20064
-0.06017	0.20370
-0.06017	0.20193
-0.06017	0.21079
-0.06022	0.20885
-0.06022	0.20660
-0.06028	0.20869
-0.06028	0.21095
-0.06028	0.21352
-0.06033	0.21352
-0.06033	0.21401
-0.06039	0.21385
-0.06039	0.21481
-0.06039	0.21658
-0.06044	0.21884
-0.06044	0.22013
-0.06050	0.22335
-0.06050	0.22560
-0.06050	0.22367
-0.06055	0.22753
-0.06055	0.22882
-0.06061	0.23156
-0.06061	0.22931
-0.06067	0.22641
-0.06067	0.23172
-0.06067	0.22915
-0.06072	0.23301
-0.06072	0.23301
-0.06078	0.23881
-0.06078	0.23961
-0.06078	0.23913
-0.06083	0.23929
-0.06083	0.24187
-0.06089	0.23913
-0.06089	0.24219
-0.06089	0.24058
-0.06094	0.24461
-0.06094	0.24396
-0.06100	0.24847
-0.06100	0.24879
-0.06100	0.25056
-0.06105	0.25234
-0.06105	0.25201
-0.06111	0.25459
-0.06111	0.25266
-0.06111	0.25395
-0.06117	0.25507
-0.06117	0.25443
-0.06117	0.25926
-0.06122	0.26023
-0.06122	0.25652
-0.06128	0.25636
-0.06128	0.26216
-0.06133	0.26441
-0.06133	0.26345
-0.06133	0.26474
-0.06139	0.26747
-0.06139	0.26828
-0.06144	0.26635
-0.06144	0.26828
-0.06144	0.27166
-0.06150	0.27231
-0.06150	0.27086
-0.06155	0.27392
-0.06155	0.27537
-0.06161	0.27682
-0.06161	0.27472
-0.06161	0.27343
-0.06167	0.27504
-0.06167	0.27665
-0.06172	0.28068
-0.06172	0.27698
-0.06172	0.28261
-0.06178	0.27810
-0.06178	0.28100
-0.06178	0.28519
-0.06183	0.28728
-0.06183	0.28310
-0.06189	0.28712
-0.06189	0.28905
-0.06189	0.28535
-0.06194	0.28841
-0.06194	0.28728
-0.06200	0.29373
-0.06200	0.29099
-0.06200	0.29018
-0.06205	0.29276
-0.06205	0.29469
-0.06205	0.29373
-0.06211	0.29582
-0.06211	0.29791
-0.06217	0.30081
-0.06217	0.29050
-0.06222	0.29695
-0.06222	0.29791
-0.06222	0.29759
-0.06228	0.29389
-0.06228	0.29856
-0.06233	0.29968
-0.06233	0.29823
-0.06233	0.29952
-0.06239	0.30017
-0.06239	0.29823
-0.06244	0.30258
-0.06244	0.30049
-0.06244	0.30097
-0.06250	0.30484
-0.06250	0.30146
-0.06255	0.30419
-0.06255	0.30033
-0.06255	0.30468
-0.06261	0.30387
-0.06261	0.30452
-0.06267	0.30387
-0.06267	0.30258
-0.06267	0.30580
-0.06272	0.30580
-0.06272	0.30548
-0.06272	0.30323
-0.06278	0.30323
-0.06278	0.30645
-0.06283	0.31128
-0.06283	0.30935
-0.06283	0.30902
-0.06289	0.30886
-0.06289	0.30758
-0.06294	0.31080
-0.06294	0.30935
-0.06294	0.30741
-0.06300	0.31466
-0.06300	0.31466
-0.06305	0.31482
-0.06305	0.31804
-0.06311	0.31949
-0.06311	0.31820
-0.06311	0.31724
-0.06317	0.31627
-0.06317	0.31772
-0.06317	0.31837
-0.06322	0.32014
-0.06322	0.32110
-0.06328	0.32368
-0.06328	0.32126
-0.06328	0.31853
-0.06333	0.32561
-0.06333	0.32416
-0.06339	0.32561
-0.06339	0.32481
-0.06339	0.32304
-0.06344	0.32320
-0.06344	0.32658
-0.06344	0.32449
-0.06350	0.32207
-0.06350	0.32593
-0.06355	0.32738
-0.06355	0.32642
-0.06355	0.32529
-0.06361	0.32819
-0.06361	0.32787
-0.06361	0.33093
-0.06367	0.32883
-0.06367	0.32899
-0.06372	0.33286
-0.06372	0.33189
-0.06372	0.33415
-0.06378	0.33495
-0.06378	0.33125
-0.06383	0.33173
-0.06383	0.33415
-0.06383	0.33528
-0.06389	0.33173
-0.06389	0.33060
-0.06394	0.33157
-0.06394	0.33624
-0.06394	0.33318
-0.06400	0.33801
-0.06400	0.33302
-0.06405	0.33415
-0.06405	0.33672
-0.06405	0.33479
-0.06411	0.33383
-0.06411	0.33109
-0.06411	0.33447
-0.06417	0.33173
-0.06417	0.33060
-0.06422	0.32948
-0.06422	0.33012
-0.06422	0.32964
-0.06428	0.32787
-0.06428	0.32771
-0.06428	0.32545
-0.06433	0.32706
-0.06433	0.32384
-0.06439	0.32352
-0.06439	0.32094
-0.06439	0.32191
-0.06444	0.32110
-0.06444	0.32304
-0.06444	0.31869
-0.06450	0.32529
-0.06450	0.32352
-0.06455	0.31917
-0.06455	0.32416
-0.06455	0.32078
-0.06461	0.32320
-0.06461	0.32336
-0.06467	0.32690
-0.06467	0.32497
-0.06467	0.32706
-0.06472	0.32899
-0.06472	0.33028
-0.06478	0.32642
-0.06478	0.32835
-0.06478	0.32706
-0.06483	0.32787
-0.06483	0.33834
-0.06489	0.32980
-0.06489	0.33528
-0.06489	0.33141
-0.06494	0.33705
-0.06494	0.33689
-0.06494	0.33672
-0.06500	0.33624
-0.06500	0.34091
-0.06505	0.33898
-0.06505	0.33962
-0.06505	0.34123
-0.06511	0.33995
-0.06511	0.34220
-0.06517	0.34059
-0.06517	0.33689
-0.06517	0.33544
-0.06522	0.33689
-0.06522	0.33769
-0.06522	0.33431
-0.06528	0.33544
-0.06528	0.33205
-0.06528	0.33173
-0.06533	0.33222
-0.06533	0.33495
-0.06539	0.33431
-0.06539	0.33238
-0.06539	0.32932
-0.06544	0.33205
-0.06544	0.32658
-0.06550	0.33173
-0.06550	0.32658
-0.06550	0.32883
-0.06555	0.32610
-0.06555	0.32738
-0.06561	0.32787
-0.06561	0.32932
-0.06561	0.32980
-0.06567	0.32529
-0.06567	0.33012
-0.06572	0.32674
-0.06572	0.32948
-0.06572	0.32577
-0.06578	0.32803
-0.06578	0.32626
-0.06583	0.33060
-0.06583	0.33093
-0.06583	0.32738
-0.06589	0.32932
-0.06589	0.32674
-0.06589	0.32755
-0.06594	0.32078
-0.06594	0.32835
-0.06600	0.32432
-0.06600	0.32819
-0.06600	0.32706
-0.06605	0.32449
-0.06605	0.32497
-0.06605	0.31917
-0.06611	0.31981
-0.06611	0.31788
-0.06617	0.31756
-0.06617	0.32046
-0.06617	0.32239
-0.06622	0.31901
-0.06622	0.31772
-0.06628	0.31708
-0.06628	0.31804
-0.06628	0.31724
-0.06633	0.31853
-0.06633	0.31547
-0.06639	0.31611
-0.06639	0.31643
-0.06639	0.31595
-0.06644	0.31128
-0.06644	0.31321
-0.06650	0.30999
-0.06650	0.30854
-0.06650	0.30999
-0.06655	0.30870
-0.06655	0.31257
-0.06661	0.30822
-0.06661	0.31144
-0.06661	0.31064
-0.06667	0.30725
-0.06667	0.30725
-0.06672	0.30596
-0.06672	0.30242
-0.06672	0.30403
-0.06678	0.30500
-0.06678	0.30194
-0.06678	0.30339
-0.06683	0.30049
-0.06683	0.29791
-0.06689	0.30146
-0.06689	0.30097
-0.06689	0.29856
-0.06694	0.30033
-0.06694	0.29872
-0.06694	0.29373
-0.06700	0.29228
-0.06700	0.29679
-0.06705	0.29727
-0.06705	0.29050
-0.06711	0.29018
-0.06711	0.29002
-0.06711	0.29002
-0.06717	0.28938
-0.06717	0.29195
-0.06717	0.29228
-0.06722	0.28471
-0.06722	0.28873
-0.06728	0.28342
-0.06728	0.28648
-0.06733	0.28616
-0.06733	0.28374
-0.06733	0.28052
-0.06739	0.28422
-0.06739	0.28213
-0.06739	0.28310
-0.06744	0.28245
-0.06744	0.27698
-0.06750	0.27843
-0.06750	0.27295
-0.06750	0.27746
-0.06755	0.27746
-0.06755	0.27408
-0.06761	0.27327
-0.06761	0.27005
-0.06761	0.27263
-0.06767	0.27118
-0.06767	0.26876
-0.06767	0.26892
-0.06772	0.26635
-0.06772	0.27021
-0.06778	0.26828
-0.06778	0.26458
-0.06778	0.26087
-0.06783	0.26361
-0.06783	0.26345
-0.06789	0.25926
-0.06789	0.26345
-0.06789	0.26297
-0.06794	0.26216
-0.06794	0.25910
-0.06800	0.25894
-0.06800	0.25652
-0.06805	0.26007
-0.06805	0.25556
-0.06805	0.25266
-0.06811	0.25411
-0.06811	0.25153
-0.06817	0.25040
-0.06817	0.24799
-0.06817	0.24638
-0.06822	0.24912
-0.06822	0.24944
-0.06828	0.24428
-0.06828	0.24428
-0.06828	0.24235
-0.06833	0.24461
-0.06833	0.24235
-0.06833	0.24171
-0.06839	0.23897
-0.06839	0.23929
-0.06844	0.23446
-0.06844	0.23156
-0.06844	0.23446
-0.06850	0.23333
-0.06850	0.23124
-0.06850	0.22979
-0.06855	0.22850
-0.06855	0.22931
-0.06861	0.22979
-0.06861	0.22560
-0.06861	0.22206
-0.06867	0.22061
-0.06867	0.22447
-0.06872	0.22238
-0.06872	0.21803
-0.06872	0.21755
-0.06878	0.21610
-0.06878	0.21787
-0.06883	0.21159
-0.06883	0.21401
-0.06889	0.21159
-0.06889	0.21127
-0.06889	0.20756
-0.06894	0.20644
-0.06894	0.20418
-0.06900	0.20434
-0.06900	0.20595
-0.06900	0.20724
-0.06905	0.20338
-0.06905	0.20483
-0.06911	0.20901
-0.06911	0.20177
-0.06917	0.20547
-0.06917	0.20354
-0.06917	0.20016
-0.06922	0.20080
-0.06922	0.19694
-0.06922	0.19855
-0.06928	0.19565
-0.06928	0.19339
-0.06933	0.19533
-0.06933	0.19033
-0.06933	0.19146
-0.06939	0.19661
-0.06939	0.19710
-0.06944	0.19822
-0.06944	0.19581
-0.06944	0.19049
-0.06950	0.18663
-0.06950	0.18131
-0.06955	0.18808
-0.06955	0.18840
-0.06961	0.18421
-0.06961	0.18051
-0.06961	0.17664
-0.06967	0.18325
-0.06967	0.18083
-0.06972	0.17842
-0.06972	0.17519
-0.06972	0.17584
-0.06978	0.17809
-0.06978	0.17342
-0.06983	0.17375
-0.06983	0.17230
-0.06983	0.17568
-0.06989	0.17278
-0.06989	0.17407
-0.06994	0.17294
-0.06994	0.16811
-0.07000	0.16650
-0.07000	0.16328
-0.07000	0.16811
-0.07005	0.16650
-0.07005	0.16215
-0.07005	0.16489
-0.07011	0.15989
-0.07011	0.16167
-0.07017	0.16295
-0.07017	0.15909
-0.07017	0.15587
-0.07022	0.15812
-0.07022	0.15394
-0.07028	0.15796
-0.07028	0.15635
-0.07028	0.15378
-0.07033	0.15039
-0.07033	0.15297
-0.07039	0.15265
-0.07039	0.14798
-0.07039	0.14862
-0.07044	0.15039
-0.07044	0.14927
-0.07050	0.14749
-0.07050	0.14443
-0.07050	0.14411
-0.07055	0.14250
-0.07055	0.14170
-0.07061	0.14121
-0.07061	0.13848
-0.07067	0.14250
-0.07067	0.14137
-0.07067	0.13767
-0.07072	0.13831
-0.07072	0.13767
-0.07078	0.13461
-0.07078	0.13219
-0.07083	0.13429
-0.07083	0.12688
-0.07083	0.12946
-0.07089	0.12495
-0.07089	0.12511
-0.07094	0.12656
-0.07094	0.12479
-0.07094	0.11996
-0.07100	0.12463
-0.07100	0.12318
-0.07100	0.12012
-0.07105	0.11867
-0.07105	0.12221
-0.07111	0.11722
-0.07111	0.11657
-0.07111	0.11190
-0.07117	0.11609
-0.07117	0.11271
-0.07122	0.11287
-0.07122	0.11126
-0.07122	0.11061
-0.07128	0.11174
-0.07128	0.10707
-0.07133	0.10498
-0.07133	0.10369
-0.07133	0.10498
-0.07139	0.10353
-0.07139	0.10160
-0.07144	0.10240
-0.07144	0.09773
-0.07144	0.09870
-0.07150	0.09741
-0.07150	0.09564
-0.07155	0.09612
-0.07155	0.09177
-0.07161	0.09242
-0.07161	0.09113
-0.07161	0.08887
-0.07167	0.08920
-0.07167	0.09032
-0.07172	0.09226
-0.07172	0.08565
-0.07172	0.08259
-0.07178	0.08372
-0.07178	0.08404
-0.07178	0.08243
-0.07183	0.08098
-0.07183	0.08050
-0.07189	0.07921
-0.07189	0.07406
-0.07189	0.07599
-0.07194	0.07808
-0.07194	0.07696
-0.07200	0.07261
-0.07200	0.07760
-0.07200	0.07776
-0.07205	0.07357
-0.07205	0.07035
-0.07205	0.07132
-0.07211	0.07309
-0.07211	0.06762
-0.07217	0.07164
-0.07217	0.06971
-0.07217	0.06617
-0.07222	0.06391
-0.07222	0.06890
-0.07228	0.06713
-0.07228	0.06649
-0.07228	0.06826
-0.07233	0.06697
-0.07233	0.06600
-0.07239	0.06294
-0.07239	0.06053
-0.07239	0.06343
-0.07244	0.06439
-0.07244	0.06343
-0.07250	0.06166
-0.07250	0.06150
-0.07250	0.05731
-0.07255	0.05924
-0.07255	0.05908
-0.07261	0.06053
-0.07261	0.05521
-0.07261	0.05650
-0.07267	0.05747
-0.07267	0.05876
-0.07272	0.05264
-0.07272	0.05489
-0.07272	0.05505
-0.07278	0.04893
-0.07278	0.05054
-0.07278	0.05264
-0.07283	0.05038
-0.07283	0.05103
-0.07289	0.04571
-0.07289	0.04990
-0.07289	0.04942
-0.07294	0.04491
-0.07294	0.04394
-0.07300	0.04265
-0.07300	0.04201
-0.07300	0.04410
-0.07305	0.04233
-0.07305	0.03991
-0.07311	0.04008
-0.07311	0.04072
-0.07317	0.03895
-0.07317	0.04233
-0.07317	0.04104
-0.07322	0.03943
-0.07322	0.03766
-0.07322	0.02961
-0.07328	0.03283
-0.07328	0.03283
-0.07333	0.03315
-0.07333	0.03251
-0.07333	0.03412
-0.07339	0.03396
-0.07339	0.03090
-0.07344	0.03251
-0.07344	0.03218
-0.07344	0.02768
-0.07350	0.03218
-0.07350	0.03090
-0.07350	0.02993
-0.07355	0.02590
-0.07355	0.02494
-0.07361	0.02413
-0.07361	0.02719
-0.07361	0.02381
-0.07367	0.02590
-0.07367	0.02526
-0.07367	0.02059
-0.07372	0.02204
-0.07372	0.02075
-0.07378	0.02413
-0.07378	0.02381
-0.07383	0.02333
-0.07383	0.02139
-0.07383	0.01850
-0.07389	0.01592
-0.07389	0.02139
-0.07389	0.01801
-0.07394	0.01833
-0.07394	0.02156
-0.07400	0.01737
-0.07400	0.02011
-0.07405	0.01576
-0.07405	0.01672
-0.07405	0.01318
-0.07411	0.01415
-0.07411	0.01624
-0.07411	0.01318
-0.07417	0.01560
-0.07417	0.01383
-0.07422	0.01415
-0.07422	0.00932
-0.07422	0.01624
-0.07428	0.01173
-0.07428	0.01415
-0.07433	0.01254
-0.07433	0.01270
-0.07433	0.01221
-0.07439	0.00948
-0.07439	0.01077
-0.07439	0.01254
-0.07444	0.00980
-0.07444	0.01044
-0.07444	0.00754
-0.07450	0.00980
-0.07450	0.01093
-0.07455	0.00626
-0.07455	0.00610
-0.07455	0.00320
-0.07461	0.00497
-0.07461	0.00561
-0.07467	0.00545
-0.07467	0.00593
-0.07467	0.00674
-0.07472	0.00465
-0.07472	0.00754
-0.07478	0.00626
-0.07478	0.00255
-0.07478	0.00545
-0.07483	0.00481
-0.07483	0.00255
-0.07489	0.00287
-0.07489	0.00513
-0.07489	0.00126
-0.07494	0.00287
-0.07494	-0.00019
-0.07500	0.00126
-0.07500	0.00110
-0.07500	0.00384
-0.07505	0.00610
-0.07505	0.00175
-0.07511	-0.00099
-0.07511	-0.00067
-0.07511	0.00271
-0.07517	-0.00099
-0.07517	-0.00099
-0.07517	-0.00164
-0.07522	0.00142
-0.07522	-0.00308
-0.07522	-0.00019
-0.07528	-0.00308
-0.07528	0.00046
-0.07533	-0.00292
-0.07533	-0.00292
-0.07533	-0.00244
-0.07539	0.00110
-0.07539	-0.00325
-0.07544	-0.00244
-0.07544	-0.00453
-0.07544	-0.00067
-0.07550	-0.00292
-0.07550	-0.00180
-0.07555	-0.00244
-0.07555	-0.00325
-0.07561	-0.00067
-0.07561	-0.00470
-0.07561	-0.00502
-0.07567	-0.00131
-0.07567	-0.00373
-0.07567	-0.00534
-0.07572	-0.00212
-0.07572	-0.00566
-0.07578	-0.00147
-0.07578	-0.00115
-0.07578	-0.00453
-0.07583	-0.00486
-0.07583	-0.00244
-0.07589	-0.00453
-0.07589	-0.00405
-0.07589	-0.00888
-0.07594	-0.00389
-0.07594	-0.00486
-0.07600	-0.00325
-0.07600	-0.00421
-0.07600	-0.00550
-0.07605	-0.00631
-0.07605	-0.00357
-0.07605	-0.00582
-0.07611	-0.00598
-0.07611	-0.00470
-0.07617	-0.00502
-0.07617	-0.00631
-0.07617	-0.00421
-0.07622	-0.00453
-0.07622	-0.00727
-0.07628	-0.00196
-0.07628	-0.00437
-0.07628	-0.00695
-0.07633	-0.00824
-0.07633	-0.01017
-0.07639	-0.00518
-0.07639	-0.00792
-0.07639	-0.00341
-0.07644	-0.00631
-0.07644	-0.00389
-0.07650	-0.00663
-0.07650	-0.00598
-0.07650	-0.00308
-0.07655	-0.00566
-0.07655	-0.00453
-0.07661	-0.00631
-0.07661	-0.00357
-0.07661	-0.00695
-0.07667	-0.00470
-0.07667	-0.00582
-0.07672	-0.00453
-0.07672	-0.00663
-0.07672	-0.00437
-0.07678	-0.00582
-0.07678	-0.00888
-0.07683	-0.00083
-0.07683	-0.00695
-0.07683	-0.00470
-0.07689	-0.00518
-0.07689	-0.00904
-0.07689	-0.00582
-0.07694	-0.00421
-0.07694	-0.00276
-0.07694	-0.00759
-0.07700	-0.00550
-0.07700	-0.00373
-0.07705	-0.00373
-0.07705	-0.00969
-0.07711	-0.00453
-0.07711	-0.00775
-0.07711	-0.00147
-0.07717	-0.00808
-0.07717	-0.00389
-0.07722	-0.00244
-0.07722	-0.00244
-0.07722	-0.00534
-0.07728	-0.00727
-0.07728	-0.00695
-0.07733	-0.00437
-0.07733	-0.00421
-0.07733	-0.00196
-0.07739	-0.00325
-0.07739	-0.00131
-0.07744	-0.00486
-0.07744	-0.00453
-0.07744	0.00030
-0.07750	-0.00470
-0.07750	-0.00470
-0.07755	-0.00727
-0.07755	-0.00663
